,MOSES id,CONFORMER id,archive name,DFT TOTAL ENERGY,DFT XC ENERGY,DFT NUCLEAR REPULSION ENERGY,DFT ONE-ELECTRON ENERGY,DFT TWO-ELECTRON ENERGY,DFT DIPOLE X,DFT DIPOLE Y,DFT DIPOLE Z,DFT TOTAL DIPOLE,DFT ROT CONSTANT A,DFT ROT CONSTANT B,DFT ROT CONSTANT C,DFT HOMO,DFT LUMO,DFT HOMO-LUMO GAP,DFT ATOMIC ENERGY,DFT FORMATION ENERGY,SMILES,SPLITS
148,41,3,data/moses_wfns/archive_0_0_0.tar,-987.2743795793352,-97.09628112407655,1884.850440288004,-5083.457391693861,2308.463386495981,0.2744533709974425,0.7447831463910679,-1.5684537105752068,1.757860526383471,0.0160923420004303,0.0049550658956752,0.0041989276724836,-0.2685851135085116,0.0029121931251754,0.271497306633687,-979.7520429836392,-7.522336595696061,Cc1cc(Cc2cnc(N)nc2N)c2cccnc2c1N(C)C,train_full
149,42,0,data/moses_wfns/archive_0_0_0.tar,-1086.5666796064304,-102.00428489046584,1782.648021440437,-5021.82132522503,2254.633239254236,0.5595954900330196,-0.0465870546047289,2.2709126842394523,2.3393079928820133,0.0196226109138351,0.0033602888382617,0.003075660706213,-0.2970169395545571,0.0021905579801934,0.2992074975347505,-1079.5108930224485,-7.055786583981899,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,train_full
150,43,0,data/moses_wfns/archive_0_0_0.tar,-1160.912320195121,-92.37411357407882,1330.351131395711,-4225.840689555477,1826.97098608144,-7.500169830189749,2.5141509458445324,-5.15452598692306,9.441538042609617,0.0547514921828531,0.0036478924420678,0.003523639171306,-0.3051037677911472,0.024542614590198,0.3296463823813452,-1155.3803107666536,-5.532009428467518,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,train_full
151,43,1,data/moses_wfns/archive_0_0_0.tar,-1160.9226920841234,-92.39252619883412,1400.1652952823315,-4366.341164310883,1897.6677377871365,-3.5235650716563987,-2.318292497270758,5.300522358962384,6.7738857530193854,0.0269534800754316,0.0058615027713629,0.0053334661164969,-0.3032171557983106,0.0295365261868619,0.3327536819851725,-1155.3803107666536,-5.54238131746979,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,train_full
152,43,2,data/moses_wfns/archive_0_0_0.tar,-1160.920833254797,-92.40539257803208,1332.4694938979665,-4229.998015660776,1829.03289807706,-7.578038832276816,0.3949540484512081,-5.615283543178667,9.440024921268828,0.0547726487954597,0.0036430954643758,0.0035214786497268,-0.3025749547574266,0.0298768496052003,0.3324518043626269,-1155.3803107666536,-5.540522488143097,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,test_full_conformations
153,43,3,data/moses_wfns/archive_0_0_0.tar,-1160.915908754783,-92.40140994613586,1399.6693113480696,-4365.336379705787,1897.1744912905249,-2.832933798090996,7.492918588279408,-2.6446460370859564,8.43584586964602,0.0264851860382405,0.0058749907683576,0.005320013045053,-0.3037915536186449,0.031634862123512,0.3354264157421569,-1155.3803107666536,-5.535597988129439,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,train_full
154,43,4,data/moses_wfns/archive_0_0_0.tar,-1160.912219681132,-92.40827026489865,1399.5459558160856,-4364.903145618791,1896.8751699640493,-6.596864317968291,4.625489153968104,-2.6620081252384624,8.485284674187154,0.0275463087897483,0.0057272871010587,0.0052320940186486,-0.302366639939022,0.0299167448275529,0.3322833847665749,-1155.3803107666536,-5.531908914478436,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,train_full
155,44,0,data/moses_wfns/archive_0_0_0.tar,-915.0950849866374,-88.63327050543565,1591.4243615335208,-4400.491992278172,1982.632042123364,-5.65499316699529,1.3453659522506185,-6.222738248961255,8.51536426580355,0.0119736547421423,0.0094009832466489,0.0057286081776015,-0.2952236719116265,-0.0148339190851468,0.2803897528264797,-908.6007803009376,-6.494304685699831,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,train_full
156,44,1,data/moses_wfns/archive_0_0_0.tar,-915.145409517884,-88.61618252905603,1595.3027804791575,-4408.757791411486,1986.952119381012,-4.321142875153459,-2.1137676808899992,2.34046655698536,5.349586270042899,0.0109760082246581,0.0105239053704075,0.0060761118368331,-0.2903274096211644,-0.0039663544084828,0.2863610552126815,-908.6007803009376,-6.544629216946532,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,test_full_conformations
157,45,0,data/moses_wfns/archive_0_0_0.tar,-3352.0099250569974,-143.69542732643717,1685.6244368698942,-7988.82123302095,3094.902930509096,0.3783979564373153,-4.079902695538485,-0.7403664330727816,4.163764339359163,0.0110665270192162,0.007302441188452,0.0046408795531205,-0.3055708877213453,-0.0156320814840448,0.2899388062373004,-3346.599417935401,-5.410507121596311,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,train_full
158,46,0,data/moses_wfns/archive_0_0_0.tar,-3408.1940306253587,-144.72281052174816,1638.45722440045,-7980.844394389921,3078.936459832035,-6.436693248209696,-4.259843963470207,-1.6724807907014951,7.897751740839119,0.0254070428173932,0.0043276821471464,0.0040447126309272,-0.3101852877058743,0.0060963525009778,0.316281640206852,-3403.495712043059,-4.698318582299635,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,test_full_structures
159,46,1,data/moses_wfns/archive_0_0_0.tar,-3408.191959788807,-144.72080413061008,1640.2488034237826,-7983.040043088913,3079.3404572126483,-2.960360887172924,-2.6154927261740384,-0.9332941219135852,4.05901178872038,0.024335991938131,0.0046167034921561,0.0039891135662486,-0.3178924264605607,-0.0007457532067034,0.3171466732538573,-3403.495712043059,-4.696247745747769,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,test_full_structures
160,46,2,data/moses_wfns/archive_0_0_0.tar,-3408.1866652289327,-144.73773842834174,1639.9553891513433,-7983.1823879495905,3079.7977655632835,-4.772494279030975,-1.3696454820187092,-0.2811864049467261,4.973097242576754,0.0205753211191066,0.0049725747275523,0.0040689160830763,-0.3190705049659578,-0.0034873362227112,0.3155831687432466,-3403.495712043059,-4.690953185873696,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,test_full_structures
161,47,0,data/moses_wfns/archive_0_0_0.tar,-5623.216911518339,-182.74511270116807,1374.0593796823953,-10544.22511521601,3729.704649791761,-0.109605230187368,0.3549531331719886,0.4421983238544866,0.5775330214392549,0.0145859000026625,0.0092238331629796,0.0056505424579202,-0.2933667641345416,-0.0122237446872975,0.2811430194472441,-5619.908797227922,-3.308114290416597,Oc1c(Br)cc(Br)c2cccnc12,train_full
162,48,0,data/moses_wfns/archive_0_0_0.tar,-927.8662367462524,-87.34408808964221,1533.305221781262,-4308.571219259439,1934.7702383733,-4.56282500116487,0.5713176623490156,-1.1368339238383356,4.736894260267671,0.0271677885901583,0.0068558335335423,0.0057967806233555,-0.2913578861445934,0.0338683753800434,0.3252262615246368,-921.8635866168512,-6.002650129401104,CN(CCO)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,test_full_conformations
163,48,1,data/moses_wfns/archive_0_0_0.tar,-927.8759520430468,-87.33663755510084,1528.689743149317,-4299.0933452304525,1929.8904457387064,-3.111971158229616,0.6578553515314686,-0.4138050135739662,3.2075493359339804,0.0245475870261301,0.0068501522758419,0.0059882871067078,-0.2847564005554943,0.0389399800471219,0.3236963806026162,-921.8635866168512,-6.012365426195629,CN(CCO)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,train_full
164,49,0,data/moses_wfns/archive_0_0_0.tar,-1180.9134144797767,-112.51680570627856,2254.122845036954,-6085.10630425551,2762.620324241444,7.571495928376566,-1.6278238447786006,-1.585175805610283,7.9050707395788,0.0158174013326154,0.0036194186838683,0.0031038220588892,-0.2861720389503121,-0.0396275016783848,0.2465445372719273,-1172.9534210421043,-7.95999343767221,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,train_full
165,50,0,data/moses_wfns/archive_0_0_0.tar,-1336.5644815405735,-105.30435737722456,1762.6900088486498,-5328.211831554465,2334.2877929721744,-0.4606228405515183,0.2945004909662562,1.6987495643946489,1.7845598961503435,0.0114163909398802,0.0089859059557349,0.0054761811226639,-0.2883673364027891,0.017609069462557,0.3059764058653461,-1330.288837356704,-6.275644183869645,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,train_full
166,51,0,data/moses_wfns/archive_0_0_0.tar,-1736.0051373318354,-123.58975448961064,2000.2480394185127,-6354.931687881875,2742.298855902888,-6.07021114114999,-1.4415589406673146,-6.99552191290142,9.373520273165427,0.0244203185196004,0.0030348922261138,0.0028498725293156,-0.3316886067524976,-0.0130404491083029,0.3186481576441947,-1729.6512176393378,-6.353919692497584,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,train_full
167,51,1,data/moses_wfns/archive_0_0_0.tar,-1736.010742157742,-123.5615609067503,2006.2011409806432,-6367.091431773163,2748.4719540010046,-3.543051776890212,-6.822336958706253,0.1188392581512975,7.688408173421344,0.0236642349352086,0.0031922444411652,0.0029611830816672,-0.3343723385575982,-0.0126424440728697,0.3217298944847285,-1729.6512176393378,-6.359524518404214,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,test_full_conformations
168,52,0,data/moses_wfns/archive_0_0_0.tar,-1660.6482489535315,-118.49718235182068,1933.0350186193525,-6117.104167747832,2641.94477664142,3.6701924774892527,-4.440815926295314,-0.9286013592825864,5.835534199841371,0.0103544204531677,0.0075593708829302,0.0046613274469858,-0.2632036695307124,0.0054936972705524,0.2686973668012647,-1654.2890736105333,-6.359175342998242,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,train_full
169,52,1,data/moses_wfns/archive_0_0_0.tar,-1660.6790240449934,-118.45500291004296,1963.619111671621,-6178.182727195163,2672.3672255133,1.405643396521124,-3.557629288202864,0.72322639841143,3.8930214401954455,0.010678357734593,0.0084336687310006,0.0054484901193488,-0.2859973626095647,-0.0017453327103384,0.2842520298992263,-1654.2890736105333,-6.389950434460161,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,train_full
170,52,2,data/moses_wfns/archive_0_0_0.tar,-1660.6782145699628,-118.4559498412092,1956.167367126192,-6163.302591009866,2664.939881248168,1.3195613353288902,-3.4003806354285504,-1.1611024176931954,3.827791714274096,0.010388318021733,0.0081457149243808,0.005438019559685,-0.2866563868918296,0.0010664980454914,0.287722884937321,-1654.2890736105333,-6.3891409594295965,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,test_full_conformations
171,53,0,data/moses_wfns/archive_0_0_0.tar,-954.6727799748854,-91.77078780564489,1744.300849111038,-4762.615375864428,2155.4459576718045,0.0301483358627207,-4.260070712329307,-4.101029020393294,5.913336657278123,0.0122256839420556,0.0099480261013078,0.0063247061004107,-0.3115337222128045,0.0248531490359208,0.3363868712487253,-947.7893320904384,-6.883447884447151,CC1(C)Oc2ccc(C#N)cc2C(N2CCCC2=O)C1O,test_full_conformations
172,53,1,data/moses_wfns/archive_0_0_0.tar,-954.6587355636444,-91.747812432003,1743.3986784869842,-4760.930838777532,2154.6551292016766,-1.2509080399847834,-7.476953463396222,2.328128621661844,7.930308121207675,0.0113035511053781,0.0100321831551412,0.0064255147855266,-0.3154991853699886,0.018603718606165,0.3341029039761536,-947.7893320904384,-6.869403473206148,CC1(C)Oc2ccc(C#N)cc2C(N2CCCC2=O)C1O,train_full
173,54,0,data/moses_wfns/archive_0_0_0.tar,-926.5956336678316,-86.93508433431987,1474.734540128155,-4191.544984237498,1877.176286895996,-0.9141716491738988,-5.123183438874199,-4.640458142189701,6.9725583627477,0.0259386586636807,0.0064547975978841,0.0054232902976519,-0.2732163109352437,0.0422771016102576,0.3154934125455013,-920.858600100119,-5.737033567712615,Nc1nc2c(ncn2C2CC(CO)C2CO)c(=O)[nH]1,test_full_structures
174,54,1,data/moses_wfns/archive_0_0_0.tar,-926.6059641801844,-86.93472922086775,1502.609569617494,-4248.0505406293605,1905.7957346893013,-2.826563007555338,-4.58109345672375,6.357927375425494,8.330613195083682,0.0207720870653668,0.0077804648823994,0.0064261941097471,-0.2616932308738445,0.057801494713529,0.3194947255873735,-920.858600100119,-5.7473640800652674,Nc1nc2c(ncn2C2CC(CO)C2CO)c(=O)[nH]1,test_full_structures
175,54,2,data/moses_wfns/archive_0_0_0.tar,-926.5937809968844,-86.97619328112279,1481.604446784682,-4205.17817837327,1883.9825527660523,-1.8146108714156075,-5.777840731292909,-3.862755668467391,7.183114748152367,0.0245611834211941,0.0064972700050323,0.0058106681608238,-0.2666703452331327,0.0462105899201713,0.312880935153304,-920.858600100119,-5.735180896765314,Nc1nc2c(ncn2C2CC(CO)C2CO)c(=O)[nH]1,test_full_structures
176,55,0,data/moses_wfns/archive_0_0_0.tar,-847.4905618183835,-84.15614650943326,1583.6108952013765,-4294.924638162171,1948.0169811556136,1.8963172604507967,-2.560615786370035,2.3948922279556224,3.986010680017465,0.0323569141923835,0.0065493356467972,0.005767601541648,-0.2713299555914126,0.0462641342506312,0.3175940898420438,-840.3690095288453,-7.121552289538272,CC12CCC3=C(CCc4cc(O)ccc43)C1CCC2=O,test_full_scaffolds
177,56,0,data/moses_wfns/archive_0_0_0.tar,-1542.0091600863077,-103.47392184316112,1399.167139429393,-4897.636806596941,2059.9506281739928,5.066828873057569,2.1965669729963584,-2.325277748552693,5.992042882325067,0.0226073136195172,0.0079109171009261,0.0061434151594831,-0.3224167296692624,-0.012397966441472,0.3100187632277904,-1537.6457613767784,-4.363398709529065,CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC)c1,test_full_conformations
178,56,1,data/moses_wfns/archive_0_0_0.tar,-1542.0464235361887,-103.45178385529894,1400.6065326429054,-4899.529130302907,2060.34468397856,-0.6810016536068991,-0.0848868552851323,-4.058537862759509,4.116150946438681,0.0263839530390624,0.0081142315280601,0.0066432262080535,-0.3411229849354441,-0.0177424962182411,0.323380488717203,-1537.6457613767784,-4.400662159410331,CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC)c1,train_full
179,57,0,data/moses_wfns/archive_0_0_0.tar,-5622.2103930146,-181.2177684331639,1262.127882637961,-10323.22491213341,3620.114539687463,2.006838974684052,2.4653869599589004,-1.0559165528680878,3.3497007775721026,0.0124242734948591,0.009956487623999,0.0055329656011089,-0.3186878402045733,-0.0220212513113247,0.2966665888932486,-5619.289276641485,-2.9211163731142733,NC(=O)c1cc(Br)cc(Br)c1O,train_full
180,58,0,data/moses_wfns/archive_0_0_0.tar,-1417.05046665294,-111.51731632161386,1744.8407672419935,-5408.888051910939,2358.535394463061,-4.720498311302005,6.496728996257328,-4.315763284868316,9.116819878051404,0.0301580838436142,0.0032121692662726,0.0030217211603143,-0.3444978218689015,-0.0306704831408508,0.3138273387280507,-1411.354132608188,-5.696334044751893,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,train_full
181,58,1,data/moses_wfns/archive_0_0_0.tar,-1417.0711354383432,-111.54276535353598,1794.1394247571886,-5508.262910946605,2408.6165233559614,-1.1643941446204902,6.12849310115081,-5.453600390227554,8.28589154111793,0.0217589918288595,0.0040562532533198,0.0037569966108022,-0.334676848307349,-0.0219777507293227,0.3126990975780263,-1411.354132608188,-5.717002830155025,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,train_full
182,58,2,data/moses_wfns/archive_0_0_0.tar,-1417.0435381956663,-111.51225363761472,1753.3409525282218,-5426.2001281933735,2367.3484186963706,-2.2450585195761588,-6.229477892575647,3.293618880452025,7.39558029501947,0.0222044274846482,0.0036279013589266,0.0033239406962754,-0.3250968989638937,-0.0282950783875895,0.2968018205763042,-1411.354132608188,-5.689405587478404,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,train_full
183,58,3,data/moses_wfns/archive_0_0_0.tar,-1417.0608557756318,-111.54005845696985,1766.5010436077998,-5452.628423743029,2380.626967247372,-2.2750022642441823,-1.9426084856019188,1.9861734838773728,3.590856184631504,0.0169641186765845,0.0042426195233739,0.0038254350766403,-0.3264112500169696,-0.0132743588755558,0.3131368911414138,-1411.354132608188,-5.70672316744367,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,test_full_conformations
184,58,4,data/moses_wfns/archive_0_0_0.tar,-1417.0777206093903,-111.56540527817148,1791.2312810731753,-5501.72542445181,2405.0030403439946,-3.77205457721531,-1.5888927121136494,2.775796774577638,4.945505385484325,0.0151754669680674,0.0050109286303963,0.0039950864568768,-0.335614400933983,-0.0202049983008013,0.3154094026331817,-1411.354132608188,-5.723588001202188,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,train_full
185,59,0,data/moses_wfns/archive_0_0_0.tar,-1070.0539272802023,-103.55512649906414,1969.8647385147965,-5367.749212174,2431.417353590617,-3.3492395119978644,-1.6883338758874444,-1.2370044031462564,3.949437488883707,0.0100723848076706,0.0044313303965182,0.0039032238578769,-0.2762558182004279,0.0379675217118673,0.3142233399122952,-1062.1886166345876,-7.865310645614954,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,train_full
186,59,1,data/moses_wfns/archive_0_0_0.tar,-1070.041740184473,-103.53534672878196,1959.359401670152,-5346.706253083752,2420.87161072256,-3.143491417971629,-0.0877435289980369,-0.4628744414640476,3.1785987432047738,0.0098010193721222,0.0044323420328193,0.0038586099992494,-0.3002813423032909,0.0464229208675225,0.3467042631708134,-1062.1886166345876,-7.853123549885367,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,train_full
187,59,2,data/moses_wfns/archive_0_0_0.tar,-1070.0459808783432,-103.53285486995507,1960.623766095812,-5349.304384981741,2422.198775920695,-2.3422065493979347,0.1087991851510053,-1.4882690629580604,2.7771772695472943,0.0097658524605359,0.0044606029745815,0.0038303194791434,-0.2734091225927965,0.0463143151063307,0.3197234376991272,-1062.1886166345876,-7.857364243755683,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,train_full
188,59,3,data/moses_wfns/archive_0_0_0.tar,-1070.0432119961608,-103.49166822484266,1964.919591979468,-5358.316951937009,2426.87687937708,1.4786482408792931,-0.2400256920770889,-1.1067703740226862,1.86251271510474,0.0099837964491311,0.0049151479325744,0.0035267193138064,-0.2673764296733206,0.0449144313623059,0.3122908610356265,-1062.1886166345876,-7.854595361573274,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,train_full
189,59,4,data/moses_wfns/archive_0_0_0.tar,-1070.054449713676,-103.50698457089538,1980.2080716020112,-5389.253518270314,2442.530084147546,1.391007159197871,-1.713414945264396,-0.1057287072185856,2.2094954743391617,0.0111463283619383,0.0045828214514012,0.003617805743336,-0.2592582710911059,0.0511130197609723,0.3103712908520782,-1062.1886166345876,-7.865833079088588,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,test_full_conformations
190,59,5,data/moses_wfns/archive_0_0_0.tar,-1070.0584551483273,-103.51680679218016,1970.491602028634,-5369.747832965897,2432.746154189955,-0.3282190793327593,-1.136523633128143,-0.2119028110825296,1.20179721003234,0.0102017827395641,0.0047912154140855,0.0036308588379924,-0.2582455469234231,0.0556200081642799,0.313865555087703,-1062.1886166345876,-7.869838513739751,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,train_full
191,59,6,data/moses_wfns/archive_0_0_0.tar,-1070.0564900207903,-103.51279707971032,1979.496447186707,-5387.36664399345,2441.358835381256,0.4646635122255759,-2.1405345102769653,-2.6860814929105272,3.4659535420771155,0.0115361184130074,0.0045353975865391,0.0035993751469016,-0.2600733708833032,0.0443705103006648,0.304443881183968,-1062.1886166345876,-7.867873386202973,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,train_full
192,60,0,data/moses_wfns/archive_0_0_0.tar,-1110.4424781583073,-89.05886098541805,1443.010939594728,-4382.36256145417,1917.9960291075104,2.667065350953884,2.8254669410065243,-4.413374430836544,5.8799978646034665,0.0203353894917363,0.0085126833590349,0.0070425433993786,-0.3163808955938778,0.0155913330562181,0.3319722286500959,-1104.3753487428353,-6.067129415471982,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,train_full
193,60,1,data/moses_wfns/archive_0_0_0.tar,-1110.449486841154,-89.07252155900544,1452.000957579781,-4400.02254755258,1926.673736081471,1.648401966366796,2.137131064338483,6.265233308977724,6.821855073571002,0.0179161955760082,0.0087596755399743,0.0077382488076869,-0.3258048011227159,0.0210624135227665,0.3468672146454824,-1104.3753487428353,-6.074138098318599,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,train_full
194,60,2,data/moses_wfns/archive_0_0_0.tar,-1110.4524258530423,-89.05840309018865,1454.8144450548673,-4405.648312414617,1929.46935511736,1.3262028390259062,1.8376681243336976,-6.534216694049337,6.916055661301863,0.0177755585502045,0.0089404490678737,0.0080921389750901,-0.3271202704872644,0.0199654222509218,0.3470856927381862,-1104.3753487428353,-6.0770771102070285,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,train_full
195,60,3,data/moses_wfns/archive_0_0_0.tar,-1110.4429403556558,-89.07565479097711,1475.2266214462609,-4446.615467764811,1950.0525189433804,2.111892604105708,-2.0151671313219905,6.194588418690908,6.847913157701141,0.0167420161435039,0.0096914698027594,0.0087461821504655,-0.3156167132465604,0.0124464387711889,0.3280631520177492,-1104.3753487428353,-6.067591612820479,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,test_full_conformations
196,61,0,data/moses_wfns/archive_0_0_0.tar,-996.5764856123292,-95.65930773639504,1696.9225980177282,-4726.093204407656,2128.28484768755,3.423343682089857,3.960700789686421,-1.5042646057468037,5.4469482019962125,0.0216797074268209,0.0037564496752342,0.0035507362299726,-0.3095790045195126,0.0441755707003798,0.3537545752198924,-989.3173792091304,-7.259106403198643,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
197,61,1,data/moses_wfns/archive_0_0_0.tar,-996.5765906689796,-95.72593909480634,1704.8440013273232,-4742.1015746906805,2136.4383574534872,3.997390232158124,3.047831661637297,3.761732346340249,6.278458150799004,0.0231376421872535,0.0037612894661982,0.0035282402421378,-0.3096562422933717,0.0485612332479719,0.3582174755413436,-989.3173792091304,-7.259211459849212,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
198,61,2,data/moses_wfns/archive_0_0_0.tar,-996.5750234798766,-95.66946511029838,1754.8063273078765,-4842.090263829196,2186.410580387577,3.717003128819307,-0.6216673053802133,1.6574724670458856,4.117013174286231,0.0138215446148331,0.0056867992020864,0.0045643047918287,-0.3092383020812367,0.0540656354294641,0.3633039375107008,-989.3173792091304,-7.257644270746027,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
199,61,3,data/moses_wfns/archive_0_0_0.tar,-996.5773291419704,-95.68152297925354,1732.1064843924185,-4795.956296540917,2162.986882113512,2.283647922875241,5.848501651874058,-0.1447280474731862,6.280204265416164,0.0128151051488587,0.0055835351035903,0.0042331791777703,-0.324338345032438,0.0426324161314751,0.3669707611639131,-989.3173792091304,-7.259949932839959,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
200,61,4,data/moses_wfns/archive_0_0_0.tar,-996.5899433437374,-95.6659078138328,1713.883624905374,-4759.704470986024,2144.9294794665047,3.31862362156304,3.882959893510536,-1.108968561349675,5.226896932814872,0.0236329900115593,0.0037918648826903,0.0035910914232335,-0.2972894367687864,0.0474655706762138,0.3447550074450002,-989.3173792091304,-7.27256413460691,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
201,61,5,data/moses_wfns/archive_0_0_0.tar,-996.5728661545504,-95.68899512432532,1719.5561401800342,-4771.387015164024,2150.979853614257,3.558474758048039,0.8923540560067315,-0.639871217627004,3.724039948776621,0.0279692133184379,0.0037318187687426,0.0035825016954172,-0.3092083190220085,0.0470830617826818,0.3562913808046903,-989.3173792091304,-7.255486945419875,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
202,61,6,data/moses_wfns/archive_0_0_0.tar,-996.571477254262,-95.67914869543964,1750.7079233883037,-4833.882206696907,2182.314375542629,0.235199198881519,2.4837855754979,-3.4667302322857507,4.271150658973523,0.0195209170146658,0.0046553160687548,0.0042278226256032,-0.2967231143046584,0.056964828493251,0.3536879427979094,-989.3173792091304,-7.2540980451314,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
203,61,7,data/moses_wfns/archive_0_0_0.tar,-996.5564574107964,-95.7129496606735,1781.904089379316,-4895.794909433447,2213.08249563352,0.842083320443749,2.7011765216742725,-0.2885108714879633,2.8440635440827675,0.0167261232565059,0.0054942197902977,0.0046813560602317,-0.3181562486079426,0.0519657821848838,0.3701220307928264,-989.3173792091304,-7.239078201665961,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,test_full_conformations
204,61,8,data/moses_wfns/archive_0_0_0.tar,-996.567429453548,-95.70197071201883,1731.0433018567244,-4793.8626016759645,2161.986736805932,0.8386933000795215,5.949547630891179,1.3486406432897644,6.157869359492304,0.0136434887548917,0.0050520486126984,0.0042445538578423,-0.307911059625941,0.0493528878113378,0.3572639474372788,-989.3173792091304,-7.250050244417594,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
205,61,9,data/moses_wfns/archive_0_0_0.tar,-996.5827057128,-95.72673994017497,1774.0706062400689,-4880.443004145836,2205.550757133271,4.440977949446756,-0.3888314870059801,-2.309807699876117,5.020825299008779,0.0150791398478358,0.0058371970262794,0.0047685262632481,-0.3018887213929839,0.0466909940400228,0.3485797154330067,-989.3173792091304,-7.265326503669598,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,train_full
206,62,0,data/moses_wfns/archive_0_0_0.tar,-1294.4228801697736,-102.48500103080278,1676.4970746198717,-5094.608428328789,2226.19733582802,2.494948418538544,4.060998434242742,2.8651845731378347,5.561093285698147,0.01150223147067,0.008446343842291,0.0052184912553781,-0.3206939643314189,-0.0205558438221263,0.3001381205092926,-1288.3753243077156,-6.047555862058061,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,train_full
207,63,0,data/moses_wfns/archive_0_0_0.tar,-841.2947696479747,-83.0667553706598,1524.0260356169333,-4166.191539816704,1883.9662787763364,-1.951470797339483,-1.5179746778710337,-1.535125480161091,2.910171066340652,0.0250347704613684,0.0078849632387066,0.0074055481778771,-0.2937509638548696,0.0203257168003955,0.3140766806552651,-834.629088719161,-6.665680928813686,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,train_full
208,63,1,data/moses_wfns/archive_0_0_0.tar,-841.2961261416443,-83.05295699071603,1509.9940218686083,-4138.038404925692,1869.8290329187028,-1.3887852504649814,1.993272084876493,-1.371568289456618,2.789813192473632,0.0244798703305986,0.0073723186989548,0.0071114804048431,-0.2905838127973773,0.0205350910165421,0.3111189038139194,-834.629088719161,-6.667037422483304,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,test_full_conformations
209,63,2,data/moses_wfns/archive_0_0_0.tar,-841.2884071355052,-83.04153534170827,1525.610036703981,-4169.298701336324,1885.470484892868,-1.0812154238125773,0.3869417964961161,-2.638154657245036,2.8772575036151222,0.0244388116582746,0.0078591411995154,0.0075365887028231,-0.2938599091401095,0.0157068879125869,0.3095667970526964,-834.629088719161,-6.659318416344149,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,train_full
